INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,119,"Other perinatal conditions",RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",700,*,*,,,,,,
I00699,119,"Other perinatal conditions",RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",1740,10,*,,,,,,
I00699,119,"Other perinatal conditions",RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",1310,10,*,,,,,,
I00699,119,"Other perinatal conditions",RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1390,20,*,,,,,,
I00699,119,"Other perinatal conditions",RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",635,*,*,,,,,,
I00699,119,"Other perinatal conditions",RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",1090,*,*,,,,,,
I00699,119,"Other perinatal conditions",RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",1470,15,10,,,,,,
I00699,119,"Other perinatal conditions",RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",560,0,*,,,,,,
I00699,119,"Other perinatal conditions",RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",1365,10,*,,,,,,
I00699,119,"Other perinatal conditions",RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",990,*,*,,,,,,
I00699,119,"Other perinatal conditions",RBK,"WALSALL HEALTHCARE NHS TRUST",420,0,*,,,,,,
I00699,119,"Other perinatal conditions",RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",555,*,*,,,,,,
I00699,119,"Other perinatal conditions",RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",790,*,*,,,,,,
I00699,119,"Other perinatal conditions",RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",395,0,*,,,,,,
I00699,119,"Other perinatal conditions",RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",625,0,*,,,,,,
I00699,119,"Other perinatal conditions",RA3,"WESTON AREA HEALTH NHS TRUST",*,0,*,,,,,,
I00699,119,"Other perinatal conditions",RKE,"WHITTINGTON HEALTH NHS TRUST",285,*,*,,,,,,
I00699,119,"Other perinatal conditions",RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",940,*,*,,,,,,
I00699,119,"Other perinatal conditions",RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",850,*,*,,,,,,
I00699,119,"Other perinatal conditions",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",690,0,*,,,,,,
I00699,119,"Other perinatal conditions",RLQ,"WYE VALLEY NHS TRUST",260,0,*,,,,,,
I00699,119,"Other perinatal conditions",RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",185,0,*,,,,,,
I00699,119,"Other perinatal conditions",RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",735,0,*,,,,,,
I00699,120,"Fracture of neck of femur (hip)",RCF,"AIREDALE NHS FOUNDATION TRUST",305,30,25,1.1814,2,0.4966,1.7779,0.6778,1.4754
I00699,120,"Fracture of neck of femur (hip)",RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",390,30,30,1.1112,2,0.5212,1.7204,0.6940,1.4408
I00699,120,"Fracture of neck of femur (hip)",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",575,45,50,0.8546,2,0.6239,1.5100,0.7610,1.3141
I00699,120,"Fracture of neck of femur (hip)",RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",300,20,20,0.9787,2,0.4720,1.8387,0.6614,1.5119
I00699,120,"Fracture of neck of femur (hip)",R1H,"BARTS HEALTH NHS TRUST",695,55,50,1.1037,2,0.6156,1.5255,0.7556,1.3234
I00699,120,"Fracture of neck of femur (hip)",RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",410,40,35,1.1378,2,0.5491,1.6587,0.7124,1.4038
I00699,120,"Fracture of neck of femur (hip)",RC1,"BEDFORD HOSPITAL NHS TRUST",275,20,25,0.8122,2,0.4802,1.8182,0.6668,1.4996
I00699,120,"Fracture of neck of femur (hip)",RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",530,45,40,1.1131,2,0.5794,1.5957,0.7322,1.3658
I00699,120,"Fracture of neck of femur (hip)",RMC,"BOLTON NHS FOUNDATION TRUST",410,30,35,0.8884,2,0.5448,1.6679,0.7096,1.4092
I00699,120,"Fracture of neck of femur (hip)",RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",320,20,25,0.7891,2,0.5058,1.7559,0.6839,1.4622
I00699,120,"Fracture of neck of femur (hip)",RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",610,30,50,0.5956,3,0.6257,1.5068,0.7621,1.3122
I00699,120,"Fracture of neck of femur (hip)",RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",400,25,30,0.8918,2,0.5307,1.6989,0.7003,1.4279
I00699,120,"Fracture of neck of femur (hip)",RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",455,25,35,0.7387,2,0.5515,1.6535,0.7140,1.4006
I00699,120,"Fracture of neck of femur (hip)",RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",445,30,35,0.9541,2,0.5498,1.6571,0.7129,1.4028
I00699,120,"Fracture of neck of femur (hip)",RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",485,25,30,0.7695,2,0.5440,1.6698,0.7090,1.4104
I00699,120,"Fracture of neck of femur (hip)",RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",445,30,40,0.7381,2,0.5784,1.5979,0.7315,1.3671
I00699,120,"Fracture of neck of femur (hip)",RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",330,30,25,1.3523,2,0.4760,1.8286,0.6641,1.5059
I00699,120,"Fracture of neck of femur (hip)",RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",945,65,75,0.8682,2,0.6783,1.4149,0.7959,1.2564
I00699,120,"Fracture of neck of femur (hip)",RJ6,"CROYDON HEALTH SERVICES NHS TRUST",270,25,20,1.1261,2,0.4611,1.8669,0.6541,1.5289
I00699,120,"Fracture of neck of femur (hip)",RN7,"DARTFORD AND GRAVESHAM NHS TRUST",350,15,30,0.6053,3,0.5163,1.7315,0.6909,1.4475
I00699,120,"Fracture of neck of femur (hip)",RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",575,45,45,1.0168,2,0.5951,1.5647,0.7423,1.3471
I00699,120,"Fracture of neck of femur (hip)",RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",330,30,25,1.2783,2,0.4874,1.8003,0.6717,1.4888
I00699,120,"Fracture of neck of femur (hip)",RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",450,25,35,0.7333,2,0.5668,1.6214,0.7240,1.3813
I00699,120,"Fracture of neck of femur (hip)",RJN,"EAST CHESHIRE NHS TRUST",290,25,20,1.0864,2,0.4597,1.8706,0.6531,1.5311
I00699,120,"Fracture of neck of femur (hip)",RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",940,60,75,0.7811,3,0.6841,1.4053,0.7996,1.2506
I00699,120,"Fracture of neck of femur (hip)",RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",520,40,40,0.9787,2,0.5763,1.6021,0.7301,1.3696
I00699,120,"Fracture of neck of femur (hip)",RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",1085,80,90,0.9005,2,0.7055,1.3706,0.8133,1.2296
I00699,120,"Fracture of neck of femur (hip)",RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",655,55,55,1.0616,2,0.6306,1.4978,0.7653,1.3067
I00699,120,"Fracture of neck of femur (hip)",RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",465,35,35,0.8961,2,0.5669,1.6213,0.7240,1.3812
I00699,120,"Fracture of neck of femur (hip)",RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",930,70,70,0.9399,2,0.6756,1.4193,0.7942,1.2591
I00699,120,"Fracture of neck of femur (hip)",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",305,25,25,0.9004,2,0.4977,1.7751,0.6785,1.4737
I00699,120,"Fracture of neck of femur (hip)",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",295,25,20,1.2366,2,0.4583,1.8743,0.6522,1.5333
I00699,120,"Fracture of neck of femur (hip)",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",800,85,70,1.2347,2,0.6719,1.4257,0.7918,1.2630
I00699,120,"Fracture of neck of femur (hip)",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",560,40,40,1.0183,2,0.5868,1.5809,0.7370,1.3569
I00699,120,"Fracture of neck of femur (hip)",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",255,15,15,1.0009,2,0.4132,2.0001,0.6215,1.6089
I00699,120,"Fracture of neck of femur (hip)",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",560,25,45,0.5309,3,0.5953,1.5643,0.7425,1.3469
I00699,120,"Fracture of neck of femur (hip)",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",250,25,20,1.3591,2,0.4465,1.9059,0.6442,1.5523
I00699,120,"Fracture of neck of femur (hip)",RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",120,10,10,1.3636,2,0.2482,2.6351,0.5015,1.9938
I00699,120,"Fracture of neck of femur (hip)",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",640,55,50,1.1749,2,0.6143,1.5280,0.7547,1.3250
I00699,120,"Fracture of neck of femur (hip)",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",255,15,20,0.7355,2,0.4520,1.8912,0.6479,1.5434
I00699,120,"Fracture of neck of femur (hip)",R1F,"ISLE OF WIGHT NHS TRUST",235,20,20,1.0280,2,0.4198,1.9810,0.6260,1.5974
I00699,120,"Fracture of neck of femur (hip)",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",390,35,30,1.1005,2,0.5289,1.7030,0.6991,1.4304
I00699,120,"Fracture of neck of femur (hip)",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",400,40,35,1.1688,2,0.5441,1.6695,0.7091,1.4102
I00699,120,"Fracture of neck of femur (hip)",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",575,40,40,0.9365,2,0.5885,1.5776,0.7381,1.3549
I00699,120,"Fracture of neck of femur (hip)",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",345,25,25,0.9344,2,0.5069,1.7535,0.6846,1.4607
I00699,120,"Fracture of neck of femur (hip)",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",440,35,35,1.0147,2,0.5441,1.6694,0.7092,1.4101
I00699,120,"Fracture of neck of femur (hip)",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",735,60,55,1.1088,2,0.6370,1.4862,0.7694,1.2997
I00699,120,"Fracture of neck of femur (hip)",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",535,40,40,1.0366,2,0.5752,1.6043,0.7294,1.3710
I00699,120,"Fracture of neck of femur (hip)",REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",810,60,55,1.1751,2,0.6279,1.5028,0.7635,1.3097
I00699,120,"Fracture of neck of femur (hip)",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",520,40,35,1.1003,2,0.5690,1.6170,0.7254,1.3786
I00699,120,"Fracture of neck of femur (hip)",RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",335,30,25,1.2190,2,0.4969,1.7772,0.6780,1.4750
I00699,120,"Fracture of neck of femur (hip)",RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",675,65,50,1.2539,2,0.6200,1.5174,0.7584,1.3185
I00699,120,"Fracture of neck of femur (hip)",R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",770,50,60,0.8625,2,0.6457,1.4707,0.7750,1.2903
I00699,120,"Fracture of neck of femur (hip)",RPA,"MEDWAY NHS FOUNDATION TRUST",440,30,35,0.9495,2,0.5449,1.6678,0.7096,1.4092
I00699,120,"Fracture of neck of femur (hip)",RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",415,25,30,0.8861,2,0.5319,1.6962,0.7011,1.4263
I00699,120,"Fracture of neck of femur (hip)",RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",480,40,40,1.0308,2,0.5717,1.6114,0.7271,1.3753
I00699,120,"Fracture of neck of femur (hip)",RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",525,50,40,1.2363,2,0.5799,1.5948,0.7325,1.3652
I00699,120,"Fracture of neck of femur (hip)",RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",315,30,25,1.1974,2,0.4939,1.7844,0.6760,1.4793
I00699,120,"Fracture of neck of femur (hip)",RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",835,70,60,1.1271,2,0.6532,1.4576,0.7798,1.2824
I00699,120,"Fracture of neck of femur (hip)",RVJ,"NORTH BRISTOL NHS TRUST",575,50,45,1.1637,2,0.6005,1.5541,0.7459,1.3407
I00699,120,"Fracture of neck of femur (hip)",RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",590,35,40,0.8249,2,0.5867,1.5812,0.7369,1.3570
I00699,120,"Fracture of neck of femur (hip)",RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",240,25,20,1.1936,2,0.4401,1.9234,0.6399,1.5628
I00699,120,"Fracture of neck of femur (hip)",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",370,25,30,0.7775,2,0.5420,1.6739,0.7078,1.4129
I00699,120,"Fracture of neck of femur (hip)",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",740,55,55,1.0026,2,0.6340,1.4916,0.7675,1.3029
I00699,120,"Fracture of neck of femur (hip)",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",395,30,30,0.9464,2,0.5394,1.6798,0.7060,1.4164
I00699,120,"Fracture of neck of femur (hip)",RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",310,20,20,0.8852,2,0.4626,1.8631,0.6550,1.5266
I00699,120,"Fracture of neck of femur (hip)",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",595,40,45,0.9260,2,0.6030,1.5493,0.7475,1.3378
I00699,120,"Fracture of neck of femur (hip)",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",740,75,60,1.3217,1,0.6414,1.4784,0.7722,1.2949
I00699,120,"Fracture of neck of femur (hip)",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",870,60,75,0.8265,2,0.6761,1.4185,0.7945,1.2586
I00699,120,"Fracture of neck of femur (hip)",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",770,55,60,0.8754,2,0.6493,1.4644,0.7773,1.2865
I00699,120,"Fracture of neck of femur (hip)",RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",775,75,60,1.2322,2,0.6460,1.4702,0.7752,1.2900
I00699,120,"Fracture of neck of femur (hip)",RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",935,70,95,0.7126,3,0.7132,1.3585,0.8182,1.2222
I00699,120,"Fracture of neck of femur (hip)",RHU,"PORTSMOUTH HOSPITALS NHS TRUST",770,50,65,0.7488,3,0.6579,1.4494,0.7829,1.2774
I00699,120,"Fracture of neck of femur (hip)",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",460,35,35,0.9618,2,0.5595,1.6367,0.7192,1.3905
I00699,120,"Fracture of neck of femur (hip)",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",740,75,65,1.1364,2,0.6623,1.4419,0.7856,1.2729
I00699,120,"Fracture of neck of femur (hip)",RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",655,45,50,0.8834,2,0.6185,1.5200,0.7575,1.3201
I00699,120,"Fracture of neck of femur (hip)",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",610,40,45,0.8427,2,0.6064,1.5429,0.7497,1.3339
I00699,120,"Fracture of neck of femur (hip)",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",395,10,30,0.3880,3,0.5347,1.6900,0.7030,1.4225
I00699,120,"Fracture of neck of femur (hip)",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",570,40,45,0.8084,2,0.6090,1.5379,0.7514,1.3309
I00699,120,"Fracture of neck of femur (hip)",RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",335,30,25,1.2722,2,0.4818,1.8142,0.6679,1.4972
I00699,120,"Fracture of neck of femur (hip)",RNZ,"SALISBURY NHS FOUNDATION TRUST",305,30,25,1.1265,2,0.4923,1.7883,0.6749,1.4816
I00699,120,"Fracture of neck of femur (hip)",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",390,25,25,0.9837,2,0.4967,1.7776,0.6779,1.4752
I00699,120,"Fracture of neck of femur (hip)",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",655,65,50,1.2224,2,0.6241,1.5098,0.7611,1.3139
I00699,120,"Fracture of neck of femur (hip)",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",535,60,45,1.3716,1,0.5941,1.5667,0.7417,1.3483
I00699,120,"Fracture of neck of femur (hip)",RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",705,45,60,0.7960,2,0.6422,1.4770,0.7727,1.2941
I00699,120,"Fracture of neck of femur (hip)",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",505,40,35,1.1470,2,0.5615,1.6325,0.7205,1.3879
I00699,120,"Fracture of neck of femur (hip)",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",595,45,50,0.9273,2,0.6143,1.5280,0.7548,1.3249
I00699,120,"Fracture of neck of femur (hip)",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",385,35,30,1.1244,2,0.5412,1.6757,0.7072,1.4139
I00699,120,"Fracture of neck of femur (hip)",RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",540,35,40,0.8504,2,0.5865,1.5817,0.7367,1.3573
I00699,120,"Fracture of neck of femur (hip)",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",355,35,30,1.1839,2,0.5149,1.7348,0.6899,1.4495
I00699,120,"Fracture of neck of femur (hip)",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",310,20,25,0.8632,2,0.4782,1.8231,0.6655,1.5026
I00699,120,"Fracture of neck of femur (hip)",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",485,45,40,1.2265,2,0.5701,1.6146,0.7261,1.3772
I00699,120,"Fracture of neck of femur (hip)",RWJ,"STOCKPORT NHS FOUNDATION TRUST",365,35,30,1.1858,2,0.5146,1.7356,0.6897,1.4500
I00699,120,"Fracture of neck of femur (hip)",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",535,50,45,1.1067,2,0.5990,1.5571,0.7449,1.3425
I00699,120,"Fracture of neck of femur (hip)",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",285,25,20,1.1162,2,0.4713,1.8406,0.6609,1.5131
I00699,120,"Fracture of neck of femur (hip)",RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",535,35,40,0.8273,2,0.5912,1.5723,0.7398,1.3517
I00699,120,"Fracture of neck of femur (hip)",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",535,50,45,1.2033,2,0.5949,1.5652,0.7422,1.3474
I00699,120,"Fracture of neck of femur (hip)",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",255,20,20,0.9670,2,0.4328,1.9437,0.6349,1.5750
I00699,120,"Fracture of neck of femur (hip)",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",395,30,30,1.0271,2,0.5301,1.7002,0.6999,1.4287
I00699,120,"Fracture of neck of femur (hip)",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",390,30,30,1.0743,2,0.5276,1.7058,0.6983,1.4321
I00699,120,"Fracture of neck of femur (hip)",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",400,30,30,1.0362,2,0.5156,1.7331,0.6904,1.4484
I00699,120,"Fracture of neck of femur (hip)",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",320,15,20,0.8070,2,0.4587,1.8733,0.6524,1.5327
I00699,120,"Fracture of neck of femur (hip)",RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",55,*,*,*,*,*,*,*,*
I00699,120,"Fracture of neck of femur (hip)",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",480,45,40,1.0689,2,0.5825,1.5896,0.7342,1.3621
I00699,120,"Fracture of neck of femur (hip)",RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",510,35,40,0.9237,2,0.5719,1.6109,0.7273,1.3749
I00699,120,"Fracture of neck of femur (hip)",RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",890,65,65,0.9772,2,0.6588,1.4479,0.7834,1.2765
I00699,120,"Fracture of neck of femur (hip)",RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",190,*,10,*,*,*,*,*,*
I00699,120,"Fracture of neck of femur (hip)",RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",695,45,60,0.7559,3,0.6468,1.4689,0.7757,1.2892
I00699,120,"Fracture of neck of femur (hip)",RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",1460,125,110,1.1372,2,0.7310,1.3313,0.8295,1.2056
I00699,120,"Fracture of neck of femur (hip)",RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",315,30,25,1.3322,2,0.4855,1.8050,0.6704,1.4917
I00699,120,"Fracture of neck of femur (hip)",RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",580,55,45,1.1445,2,0.6065,1.5426,0.7498,1.3338
I00699,120,"Fracture of neck of femur (hip)",RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",960,85,75,1.0875,2,0.6849,1.4040,0.8001,1.2498
I00699,120,"Fracture of neck of femur (hip)",RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",910,65,65,0.9782,2,0.6655,1.4364,0.7877,1.2695
I00699,120,"Fracture of neck of femur (hip)",RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",575,60,45,1.3090,2,0.5991,1.5569,0.7449,1.3424
I00699,120,"Fracture of neck of femur (hip)",RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",800,40,60,0.6689,3,0.6512,1.4611,0.7785,1.2845
I00699,120,"Fracture of neck of femur (hip)",RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",600,45,45,1.0239,2,0.6014,1.5524,0.7465,1.3397
I00699,120,"Fracture of neck of femur (hip)",RBK,"WALSALL HEALTHCARE NHS TRUST",370,50,30,1.8080,1,0.5133,1.7384,0.6889,1.4516
I00699,120,"Fracture of neck of femur (hip)",RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",380,35,25,1.2449,2,0.5051,1.7577,0.6834,1.4633
I00699,120,"Fracture of neck of femur (hip)",RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",505,45,40,1.1500,2,0.5852,1.5841,0.7360,1.3588
I00699,120,"Fracture of neck of femur (hip)",RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",355,25,30,0.9279,2,0.5159,1.7325,0.6905,1.4481
I00699,120,"Fracture of neck of femur (hip)",RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",845,75,70,1.1034,2,0.6704,1.4280,0.7909,1.2644
I00699,120,"Fracture of neck of femur (hip)",RA3,"WESTON AREA HEALTH NHS TRUST",305,25,25,1.0925,2,0.4912,1.7910,0.6742,1.4833
I00699,120,"Fracture of neck of femur (hip)",RKE,"WHITTINGTON HEALTH NHS TRUST",185,10,10,0.8441,2,0.3340,2.2627,0.5659,1.7672
I00699,120,"Fracture of neck of femur (hip)",RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",480,45,35,1.2307,2,0.5695,1.6159,0.7257,1.3779
I00699,120,"Fracture of neck of femur (hip)",RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",725,45,55,0.8776,2,0.6302,1.4985,0.7650,1.3071
I00699,120,"Fracture of neck of femur (hip)",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",380,40,30,1.3203,2,0.5210,1.7207,0.6940,1.4410
I00699,120,"Fracture of neck of femur (hip)",RLQ,"WYE VALLEY NHS TRUST",350,30,25,1.2184,2,0.5032,1.7621,0.6822,1.4659
I00699,120,"Fracture of neck of femur (hip)",RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",310,20,25,0.8149,2,0.4898,1.7944,0.6733,1.4853
I00699,120,"Fracture of neck of femur (hip)",RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",765,55,60,0.9432,2,0.6463,1.4696,0.7754,1.2896
I00699,121,"Fracture of upper limb",RCF,"AIREDALE NHS FOUNDATION TRUST",290,*,*,,,,,,
I00699,121,"Fracture of upper limb",RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",285,*,*,,,,,,
I00699,121,"Fracture of upper limb",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",555,10,*,,,,,,
I00699,121,"Fracture of upper limb",RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",455,*,*,,,,,,
I00699,121,"Fracture of upper limb",R1H,"BARTS HEALTH NHS TRUST",1350,10,*,,,,,,
I00699,121,"Fracture of upper limb",RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",770,*,*,,,,,,
I00699,121,"Fracture of upper limb",RC1,"BEDFORD HOSPITAL NHS TRUST",370,10,*,,,,,,
